"id","name","abbreviations","alternatives"
"3cc57c01-f889-4a7f-adf5-a0734c615cab","St. Pious X Degree & PG College for women","{}","{}"
"7b6e1523-3033-4c1c-bd1c-8ed140ebb002","Strawberry Mansion High School","{}","{}"
"5d83babe-e3d6-4878-ac59-f2f46f5a80c9","Strayer University, Bensalem","{}","{}"
"c7c9633c-2ae8-4456-af30-29e58214a8ff","Strayer University, Philadelphia Center City","{}","{}"
"17e5ae3e-a0cf-4c89-ac84-409506e8848b","St. Raymond High School for Boys And Girls","{}","{}"
"ce7b26e0-ec80-4aa8-8c87-8271faa1a61e","Střední Škola Polytechnická, České Budějovice","{""SSPCB""}","{""SS Polytechnická""}"
"c63ec752-9ee9-4266-9e36-e754b6a088a6","St. Theresa of Lisieux Catholic High School","{}","{}"
"0ddc3993-f9ff-4603-bd70-6f9358be9fbd","Stuyvesant High School","{}","{}"
"d9f8d09a-d063-48be-b09a-79486b20b819","St. Xavier's Senior Secondary School, Jaipur","{}","{}"
"17cf6203-f9a4-427e-affe-c05ec37c235e","Sulphur High School","{}","{}"
"1b9ec439-2078-4725-a98c-f62b9b32fa6d","SUNY Polytechnic Institute","{}","{}"
"d31ccb12-4dba-4eeb-b4c8-78656360c8a9","SUPINFO International University","{}","{}"
"0d857857-bb3f-4d1b-a37a-3043c5c6ff8a","Susq-Cyber Charter School","{}","{}"
"79f3a3c4-d07d-4610-bea2-65e1958e5107","Susquehanna University","{""SU""}","{}"
"8e4e4b03-0a6a-4715-a863-d2e9d323c9fc","Sussex County Community College","{}","{}"
"1ad5f4f7-63c2-4c73-a22e-4477404d642c","Suyash Institute of Information Technology","{}","{}"
"3f305633-5fbc-4ab6-ac8c-f594147751a7","SVS College of Engineering","{}","{}"
"103e0220-bc5d-460e-81aa-3a6c17c34892","Swami Keshvanand Institute of Technology, Management & Gramothan","{""SKIT""}","{}"
"c6c8c3f6-56be-496c-8886-9e9347e90c76","Swansea University","{}","{}"
"d37fbdab-5b8f-43c3-915e-b3da782b7053","Swarthmore College","{""Swat""}","{}"
"20e24f4e-e701-43af-83e5-94ee89a66aa5","Syed Ammal Engineering College","{}","{}"
"173cf604-ea33-4e1e-a0c1-ae1fc3c70c07","Symbiosis International University","{}","{}"
"557fee22-cffb-4761-8e3d-9ad05ce58b11","Synergy Institute of Engineering and Technology","{}","{}"
"4cf850a2-00ea-48e9-9897-5e9c51640cbb","Syracuse University","{""'Cuse"",""SU""}","{}"
"1a81bacd-f360-4ec2-886a-3a78e091c48f","Tacoma Community College","{}","{}"
"b5e2e1ee-8c4f-4367-9ecb-f6c30dc21497","Tacony Academy Charter School","{}","{}"
"888538a7-50d6-4a01-a5f9-d715cc4d6211","Tadeusz Kościuszko University of Technology","{}","{""Tadeusz Kosciuszko University of Technology""}"
"38ff1f54-0046-4a02-9600-af586e0f20a8","Tallinn University","{}","{}"
"b7e91ee6-be8a-4bcd-b671-d085d4a61b2c","Tallinn University of Technology","{}","{}"
"7a42f11e-524b-4898-a429-eb211dfe9ec4","Talmudical Yeshiva of Philadelphia","{}","{}"
"e11e6b86-6421-4a91-8850-eaad076bb16e","Tamil Nadu Agricultural University","{""TNAU""}","{}"
"577dd06d-ae89-4a5b-b310-98f217b9b62e","Tamilnadu College of Engineering","{}","{}"
"42adf64e-b480-4774-b9c1-fe9896937b9b","Tampere University of Applied Sciences","{}","{}"
"7a22d077-0693-488a-9fde-10fc9f96f9a9","Tampere University of Technology","{}","{}"
"936915d5-3f44-41bd-b80f-dc6c6d6bf3d4","Tarleton State University","{""TSU""}","{}"
"9b8f2151-f06b-4cdc-bd37-10d929c9af26","TECH Freire Charter High School","{}","{}"
"17c83324-4ce7-4204-ad43-eb540b2c1392","Technical University of Denmark","{}","{}"
"bd466c85-faf8-4168-ad68-344358662792","Technische Universität Berlin","{}","{""Technische Universitat Berlin""}"
"794aa4d2-7052-4fca-8e00-da530c2b9c6a","Technische Universität München","{}","{""Technische Universitat Munchen""}"
"90868b73-5d1b-4a07-b8b6-96b0e57d4766","Techno India College of Technology","{}","{}"
"e5a74c00-02f6-4476-bfcf-264ef07a0005","Techno India University","{}","{}"
"2f2689c1-5b68-4ac3-b19a-fef47186d2ee","Tecnológico de Estudios Superiores de Ecatepec","{}","{""Tecnologico de Estudios Superiores de Ecatepec""}"
"9d395f94-8972-4d52-a68f-bcd36b0f7767","Tecnológico de Estudios Superiores de Jilotepec","{}","{""Tecnologico de Estudios Superiores de Jilotepec""}"
"65afc1dc-2529-4b74-919f-8f5139ae1f9d","Tecnológico de Estudio Superiores de Ixtapaluca","{}","{""Tecnologico de Estudio Superiores de Ixtapaluca""}"
"e8c7c2d5-9cf4-4023-ada3-dd7583306771","Teesside University","{}","{}"
"d4ec04e2-82ab-4c4d-8b52-ba86cb55ffb3","Temple University","{""TU""}","{}"
"c1a45c01-b39f-484a-8837-e860692896e2","Temple University, Ambler","{}","{}"
"498e601b-bc3b-40cf-9642-ecdb031c5cc9","Temple University, Harrisburg","{}","{}"
"71afa852-158c-4cd3-b206-794b69a12f1b","Temple University, Health Sciences Campus","{}","{}"
"c713ecba-f325-4159-ba39-0d6f7266a882","Temple University, Rome","{}","{}"
"7e8ed3ab-e937-4db2-9358-001df4609a59","Temple University, Tokyo","{}","{}"
"b9a156b2-0e65-4267-84a3-d88f9f1796f0","Tenafly High School","{}","{}"
"aa04d01b-a30f-489b-afdb-b1d85612998e","Tennessee State University","{""TSU""}","{}"
"7903ec97-f96c-4269-8dd2-d7892827f845","Texas A&M University","{""A&M"",""TAMU""}","{}"
"f8097b5e-28eb-4d80-b1b1-5a9bceab3a35","Texas A&M University, Central Texas","{""A&M, Central Texas""}","{}"
"37739ebb-71ce-4c95-a10a-5c16851355fb","Texas A&M University, Corpus Christi","{""A&M, Corpus Christi"",""A&M-CC"",""TAMUCC""}","{}"
"c2ba643b-3a60-43f0-8104-0f3ef1a0b7e6","Texas A&M University, Kingsville","{""A&M, Kingsville""}","{}"
"827f5bcb-dd5c-49ba-8afc-fd8c55a0b7d0","Texas Christian University","{""TCU""}","{}"
"f19e59c5-f17c-47f1-b9a4-1711413ac742","Texas Southern University","{""TSU""}","{}"
"9e75c112-d728-42f3-b1d5-733a781d9cfe","Texas State University","{}","{}"
"92887f81-ab23-4b67-bc11-9e730c72f370","Texas Tech University","{""TTU""}","{}"
"b070327e-49a0-4634-88e6-1304a56e2bbc","Tezpur University","{}","{}"
"62bf8d7f-3417-4e2e-9890-4c570d2efbdc","Thadomal Shahani Engineering College","{}","{}"
"9a3211f9-5998-4ab1-8a5b-1e6cb4f85f39","Thakur College of Engineering and Technology","{}","{}"
"00213129-ae50-41fb-8855-a5b10cb20095","Thanthai Periyar Government Institute of Technology","{}","{}"
"9611eae4-4a55-4739-a292-cc7f507d76f6","Thapar Institute of Engineering and Technology","{}","{}"
"baefb928-2edd-46a1-959b-d92f9e4f168c","THDC Institute of Hydropower Engineering and Technology, Tehri","{}","{}"
"70fc207d-3e68-4031-8691-8b9bd0bd0bed","The Arts Academy at Benjamin Rush","{}","{}"
"fef26fe0-e99c-4c8a-9ae0-ddb5ed969dc2","The Bishop's Co-ed School","{}","{}"
"e3b9ee30-961a-4141-8cf3-4bfaddfd4704","The British University In Egypt","{}","{}"
"eea8afce-499b-49a3-a922-b5e280f238a0","The College at Brockport, SUNY","{}","{}"
"36d1785c-5eb5-4c25-9792-4fd04d036b65","The College of New Jersey","{""TCNJ""}","{}"
"0d0d2770-d9f5-4cb1-985c-d61b5d7c1e7d","The Governor's School @ Innovation Park","{}","{}"
"482dd7e2-60aa-40b4-bc0f-85da38909e64","The Harker School","{}","{}"
"97156ce4-f7b7-4544-a5fb-2efad445cf78","The Hill School","{}","{}"
"c4483652-ab13-4adf-ac3f-15bf005c14d8","The Lawrenceville School","{}","{}"
"95ed7718-48f2-45ab-b3bb-ca60d6f7715d","The Open University","{}","{}"
"980caa04-94a9-4262-affa-8198decf3373","The Westminster Schools of Atlanta","{}","{}"
"02ce2faa-1708-43a2-b0cc-35782fb555cd","Thiagarajar College of Engineering, Madurai","{""TCE, Madurai""}","{}"
"46b262f6-21d9-44c0-84e3-f2fee4b112b8","Thomas A. Edison High School, Philadelphia","{}","{}"
"651eca83-1011-4124-8255-17cde7073b29","Thomas Edison State College","{}","{}"
"98e3f907-f674-45a2-be5d-180fd90cfd85","Thomas Jefferson High School for Science and Technology","{}","{}"
"6b86ca88-57fe-472a-869d-1d51fd8cd607","Thomas Jefferson University, East Falls","{}","{""Philadelphia University""}"
"e2af32a8-fb44-465b-aee8-4a753ad2cb9c","Thomas Jefferson University, Philadelphia Center City","{}","{}"
"954efbce-7190-46ef-bbfb-36187de900d3","Thomas Nelson Community College","{}","{}"
"5bb83969-faba-4d3c-8b82-87ab02ff5276","Thomas S. Wootton High School","{}","{}"
"eba056cc-e80c-4ea6-ab8e-d8c3d3870c53","Thompson Institute, Philadelphia","{}","{}"
"762f37a2-0c70-4f5d-8739-121f0782d84f","Tiruchirappalli Regional Engineering College Science Technology","{}","{}"
"91984757-0f77-40fd-844e-3d8e64e7c52a","T K M College of Engineering","{}","{}"
"b8a36f43-5082-4d5e-bc4f-98ae7231c4b5","Tongji University","{}","{}"
"e2e60c4e-b3ce-4d34-9804-93c08fc84cd0","Toronto Metropolitan University","{""TMU""}","{}"
"9eb70360-2ae0-4b67-99a7-767663c56597","Towson High School","{}","{}"
"2268c8ac-8f4d-4a50-bdb2-7eb96fcacb4c","Towson University","{""TU""}","{}"
"2f2077dd-cb64-43e9-905b-0dd0d2ed6bdd","Trent University","{}","{}"
"1a64339c-a36f-4a3a-a5b5-bbd2ed92b2ac","Trident Academy of Technology","{}","{}"
"2fd5debf-5c05-4fda-aeab-c877e42a41d1","Trinity College","{}","{}"
"b9ec4f47-65fa-4c8b-addf-c74121a58cff","Trinity International University","{}","{}"
"39bc0534-af23-46d2-93ed-c4bd41457c1c","Trinity Valley School","{}","{}"
"7bc78138-5d3a-48ff-959f-8e3a071af3c5","Troy Athens High School","{}","{}"
"d0919020-cee8-4ea6-8e4a-9f29764438ae","Troy High School","{}","{}"
"15c40083-24f9-49f4-a661-aecf62d4c544","Troy University","{}","{}"
"3e63d7a5-b86e-4b56-8f16-59006093144c","Truman State University","{""TSU""}","{}"
"98d91186-b065-4ed5-9909-cbb39cb014df","Tshwane University of Technology","{}","{}"
"3c921ec1-2103-4543-a512-0bf2a8dc4c36","TU/e Technische Universiteit Eindhoven University of Technology","{}","{}"
"39476643-7275-4a16-a963-ad12d75cd135","Tufts University","{""TU""}","{}"
"0cdbdf54-2846-4b12-a2ed-102695760a6c","Tulane University","{""TU""}","{}"
"6cf4eb57-b17f-4b14-b038-4584d55eb9b9","Tunis El Manar University","{}","{}"
"a5ef6b6b-d8bd-4807-b0e6-91b6dbfeb030","Turner Fenton Secondary School","{}","{}"
"514caaba-d5d2-41a2-a0c5-dc5e4d29ad3b","Ulster University","{}","{}"
"75fd19e3-e50e-491d-9684-b6ec960e7352","UNAM FES Aragón","{}","{""UNAM FES Aragon""}"
"a0ae2882-eec4-47fc-aac9-4b9ac6b99f06","Union College","{}","{}"
"7dcb0812-54c4-4c1d-b4da-1deb2d424956","Union County College","{}","{}"
"542fe4ca-9734-45ed-81f8-4a9e21b82c5a","Union County Magnet High School","{}","{}"
"571327a8-5c2f-4f7b-8eb3-e8a8d029e954","Union County Vocational-Technical Schools","{}","{}"
"67835f0d-8aea-4307-829e-56df7c23eb20","Union University","{}","{}"
"1c75ab75-6fe6-402e-bbb0-6280d615e4ea","Unionville High School","{}","{}"
"268aafa8-3f5b-4e03-8743-e0e9226cf7aa","United College of Engineering and Research","{""UCER""}","{}"
"9310a9b7-2945-47ca-bc67-e5e8a15d62e4","United Institute of Technology","{}","{}"
"9aa017f2-5b97-4bc2-a0c8-4ffcde6e7d6c","Universidad Autónoma de Baja California, Tijuana","{""UABC, Tijuana""}","{""Universidad Autonoma de Baja California, Tijuana""}"
"57e4ca45-c7e3-4c86-86b0-f4142d860a6a","Universidad Autónoma de Coahuila","{}","{""Universidad Autonoma de Coahuila""}"
"468092a2-6698-4531-a1fc-b0b6ff1d6fb2","Universidad Autónoma del Estado de México","{}","{""Universidad Autonoma del Estado de Mexico""}"
"99b9fed9-02c1-4705-b9c0-dd1d5442a17c","Universidad Autónoma del Estado de Morelos","{}","{""Universidad Autonoma del Estado de Morelos""}"
"29854114-bb95-4877-9f81-15be36275f2e","Universidad Autónoma del Perú","{}","{""Universidad Autonoma del Peru""}"
"e92e94d2-c461-484d-bb05-8259d2e4b3f0","Universidad Autónoma de Madrid","{}","{""Universidad Autonoma de Madrid""}"
"5a8ed351-a147-48ad-b37c-ce883699e891","Universidad Autónoma de Nuevo León","{}","{""Universidad Autonoma de Nuevo Leon""}"
"937391f8-630d-46c3-8b12-946d09b3a418","Universidad Autónoma de San Luis Potosí","{}","{""Universidad Autonoma de San Luis Potosi""}"
"de3ca547-e290-4ae9-aa47-89619f84c7bf","Universidad Autónoma de Tlaxcala","{}","{""Universidad Autonoma de Tlaxcala""}"
"d099ef90-1bed-4ad1-a148-412774116c30","Universidad Autónoma Metropolitana","{}","{""Universidad Autonoma Metropolitana""}"
"c73746c4-38b1-4387-86e2-10445df8177b","Universidad Centro de Estudios Cortazar","{}","{}"
"d0cbece1-c5b6-4a30-a3c0-e6b3264a4c5c","Universidad de Guadalajara","{}","{}"
"5bd23b48-2543-4fda-b8e6-0e5bd985b9f3","Universidad de Guanajuato","{}","{}"
"f0028642-4df5-4f63-92ff-e067ff2a3673","Universidad de La Laguna","{}","{}"
"ed4bb0f6-5677-43e4-a790-4c632f4c2638","Universidad de La Salle Bajío","{}","{""Universidad de La Salle Bajio""}"
"93823a91-4416-4c36-a16c-53c90d16c73c","Universidad del Desarrollo","{}","{}"
"d5ca58aa-227c-4e63-b746-4bc2aeab2c49","Universidad del Valle de México","{}","{""Universidad del Valle de Mexico""}"
"97979e7c-757d-4b87-8c63-403abb3ce037","Universidad de Monterrey","{}","{}"
"e2d9e13f-f8c6-4042-9d20-074832778d03","Universidad en Línea, México","{}","{""Universidad en Linea, Mexico""}"
"fec600fa-69f8-4d7e-b7db-f7325b35b3b0","Universidad Iberoamericana","{}","{}"
"e0878bd1-ec99-4029-92ba-65af8feb41e7","Universidad Interamericana de Puerto Rico","{}","{}"
"675c3c0f-b0ba-4182-b09d-e8fb5250e08d","Universidad Nacional Autónoma de México","{}","{""Universidad Nacional Autonoma de Mexico""}"
"398ed5cc-f0ab-4109-8dd3-ca52eaafbc75","Universidad Panamericana","{}","{}"
"4e48b59e-9156-458b-9e1b-6ad51e02def9","Universidad Politécnica de Guanajuato","{}","{""Universidad Politecnica de Guanajuato""}"
"40ac410a-0d49-44a0-9c89-3a2b610695f5","Universidad Politécnica de Querétaro","{}","{""Universidad Politecnica de Queretaro""}"
"3aa798b3-ac34-4f87-9ca6-e40c76206f5a","Universidad TecMilenio","{}","{}"
"e4ccb1aa-8377-4fc1-bc70-4379538f4c27","Universidad Tecnológica de México","{}","{""Universidad Tecnologica de Mexico""}"
"7d371371-dc7c-40b8-b3ae-f62820dd192c","Universidad Tecnológica de Puebla","{}","{""Universidad Tecnologica de Puebla""}"
"d657e030-4df9-4830-a8d3-0f07c5691dc7","Universidad Tecnológica de Torreón","{}","{""Universidad Tecnologica de Torreon""}"
"0731f965-d131-4836-99c5-538c3c41c4bd","Universidad Veracruzana","{}","{}"
"f0bdd6b9-dc62-4c1b-9a14-eee3b95718e2","Universitat Autònoma de Barcelona","{""UAB""}","{""Universitat Autonoma de Barcelona""}"
"e17a4a23-d495-4e8a-9601-19f984d5b88e","Universitat de Barcelona","{}","{}"
"d1bc5581-97b7-4690-834c-7d8e69ff366c","Universitatea Politehnica Timişoara","{}","{""Universitatea Politehnica Timisoara""}"
"098d756a-c007-47f3-908e-33e7e743f18b","Universitat Oberta de Catalunya, UOC","{}","{}"
"1e48e07d-3efe-4f6e-8904-2b05190cc340","Universitat Politècnica de Catalunya","{""UPC""}","{""Universitat Politecnica de Catalunya""}"
"6ab4b997-fed5-43cc-81cf-70ea0c4c03c7","Universitat Pompeu Fabra","{}","{}"
"e241cc25-0cd2-4210-9dd7-828a7bccecc1","Universität Regensburg","{}","{""Universitat Regensburg""}"
"8e437b20-3b70-4db2-afca-863ff68ad569","Universität Zürich","{}","{""Universitat Zurich""}"
"0321f91e-dcf1-4302-b576-b82d16460dc6","Université de Bordeaux","{}","{""Universite de Bordeaux""}"
"cefee806-5a41-49d4-bc52-c3a3ab723e4c","Université de Mons","{}","{""Universite de Mons""}"
"34c7deaf-8c27-4344-b1cd-a620477e3d7b","Université de Montréal","{}","{""University of Montreal"",""UMontreal""}"
"5e1fb8a4-3f29-4ccf-822f-e1f1598e921e","Université de Sherbrooke","{}","{""Universite de Sherbrooke""}"
"c34fa70a-5362-48d9-9b8c-70a452fb9635","Université du Québec à Montréal","{}","{""Universite du Québec a Montreal""}"
"82e468da-faae-462d-83bb-fccec29b85e7","University at Albany, SUNY","{}","{}"
"b5d6153a-b794-41d2-a721-954614e3c6e1","University at Binghamton, SUNY","{}","{}"
"3ef02c00-05be-40be-acb3-68796b94aeea","University at Buffalo, SUNY","{""UB""}","{}"
"926ed0d7-5f8b-4cd0-b0b4-d43b75197b6d","University at New Paltz, SUNY","{}","{}"
"4160394e-595d-4011-a681-d689f38a674f","University at Oneonta, SUNY","{}","{}"
"46c6bb86-3a42-4697-9e97-93d7bd001ddf","University at Orange, SUNY","{}","{}"
"b9330e8b-a4e8-4670-a377-a25821ee98a5","University at Oswego, SUNY","{}","{}"
"58671874-ba1a-4a1b-9106-bf6a89535024","University at Plattsburgh, SUNY","{}","{}"
"4f0a4aa7-f7d0-422d-9e73-cbbce52c968e","University Campus Suffolk","{}","{}"
"45ab2b6e-3875-4667-b676-b824f31f4d1b","University College London","{}","{}"
"9ad900d1-9c62-47e5-8d07-264b9027829a","University College of Engineering and Technology, Bikaner","{}","{}"
"db1955ba-b5ca-4338-b223-f6d683cdd9c5","University Institute of Engineering and Technology CSJMU, Kanpur","{}","{}"
"2ab93d57-7d42-4496-8fc0-18cbb475dc0e","University Institute of Information Technology, Shimla","{}","{}"
"645ea424-6250-4cf0-9ab7-49105ce9608b","University Institute of Technology, Burdwan","{}","{}"
"332aec1b-8a85-48cb-8df8-02262d2ae2f4","University Institute of Technology, RGPV","{}","{}"
"79cd8fbe-c9eb-47fc-902d-866433b6aad9","University of Aberdeen","{}","{}"
"24968b52-8195-434a-9974-81b9981b9687","University of Akron","{""UA""}","{}"
"e257cd53-7d87-48b2-ac0c-26430478c55c","University of Alabama","{""Bama"",""UA""}","{}"
"801b3c4d-7978-45df-842a-c9401b79c8a4","University of Alabama at Birmingham","{""UAB""}","{}"
"2edf5f1b-445f-46a0-ad5b-8540c0dec300","University of Alberta","{}","{}"
"e6e1e681-1b7c-4455-a313-387a90f51b92","University of Applied Sciences Upper Austria","{}","{}"
"34cf5ce6-4ea1-4788-9832-0a7bdf16dd6e","University of Arizona","{""U of A"",""UA""}","{}"
"31040751-e5ba-4288-aa13-08cb54da236a","University of Arkansas","{""U of A""}","{}"
"e14368c8-4efc-4019-a4a8-c9c2f1a2435c","University of Basel","{}","{}"
"7f598cd5-1f57-45f9-8cc5-710afd9498a8","University of Bath","{}","{}"
"4467b27f-ec51-47f2-9b6e-040a0b68e43a","University of Bedfordshire","{}","{}"
"6a39b966-df0c-4cfa-9d22-f9f11858a1fa","University of Białystok","{}","{""University of Bialystok""}"
"d4752b6c-fdfe-42a8-8625-226c3e7a0484","University of Birmingham","{}","{}"
"0a3dd7d5-88a9-46d4-9645-d02d08cb9ab0","University of Bolton","{}","{}"
"71c515ee-b3a6-4132-beae-f64ed2a319b0","University of Bonn","{}","{}"
"eaa39037-c166-4402-86f3-baca55628df4","University of Bridgeport","{}","{}"
"47bf8b92-7ecb-4b5b-92a8-aeb683338e71","University of Bristol","{}","{}"
"434b37bb-3a3b-44e2-aa9c-68273405b2bc","University of British Columbia","{""UBC""}","{}"
"285fe346-8608-415d-aeb0-65a25edb44d0","University of Calgary","{""uCalgary""}","{}"
"c8b29635-c6cb-4415-8dc8-5052b1337293","University of Calicut","{}","{}"
"4a3384a4-97fa-4ca0-89c7-a6d32a0746d2","University of California, Berkeley","{""UC Berkeley"",""Berkeley""}","{}"
"6c9ef9a4-82b1-4651-8a98-d31feaba2cfc","University of California, Davis","{""UC Davis"",""UCD""}","{}"
"5a589673-fed1-4ad5-a03f-5d700549e481","University of California, Irvine","{""UC Irvine"",""UCI""}","{}"
"adfe658c-a043-4726-993e-a3e25cda79f9","University of California, Los Angeles","{""UCLA""}","{}"
"155fcee7-58b0-4688-b5ee-0ea205e027fe","University of California, Merced","{""UC Merced""}","{}"
"10e01698-f19a-43ad-9bf8-21475939d2f5","University of California, Riverside","{""UC Riverside"",""UCR""}","{}"
"76ca53df-a8dc-4378-ac22-2901ba132e9f","University of California, San Diego","{""UC San Diego"",""UCSD""}","{}"
"d021b5be-e575-4220-8875-d63e11f7c99f","University of California, Santa Barbara","{""UC Santa Barbara"",""UCSB""}","{}"
"a11cda88-53ec-4030-beca-90bfabc3590d","University of California, Santa Cruz","{""UC Santa Cruz"",""UCSC""}","{}"
"b749c77b-2b0e-424a-be92-49ecc2bd393c","University of Cambridge","{}","{}"
"95ba6166-6824-4602-8676-84776bfec4eb","University of Central Florida","{""UCF""}","{}"
"c454f1cb-7abe-4ed3-806e-ec232affc22a","University of Chicago","{""UChicago"",""U of C"",""UC""}","{}"
"2086b486-b9d1-4750-a412-d9a4766e01b8","University of Cincinnati","{""UC""}","{}"
"576e1200-ef23-4ae1-a795-a83154f6eb35","University of Cincinnati, Clermont College","{""UC""}","{}"
"10261aec-b923-40b2-ad0b-f4266b78eaa7","University of Colorado, Boulder","{""CU"",""UCB""}","{""Colorado""}"
"50550d8e-df35-4618-a9e5-2314375ba82e","University of Colorado, Colorado Springs","{""CU"",""UCCS""}","{""Colorado Springs""}"
"23696118-c326-42ec-a10e-6b310eeb6fa8","University of Connecticut","{""UConn""}","{}"
"4f7e9358-72e4-4f78-aec5-2ebd26e52c31","University of Dallas","{""UD""}","{}"
"f727a7ed-0624-4cf5-9b52-12885f4306fb","University of Delaware","{""UD""}","{}"
"afff9404-f296-4e44-98f6-ac5ea8d37826","University of Denver","{""DU""}","{}"
"ff33da55-19a2-4a30-b93e-7ae1afdcac84","University of Derby","{}","{}"
"b3aa2bc6-01e9-4818-9fea-faad7e936c1f","University of Duisburg-Essen","{}","{}"
"60a56299-bdea-49c8-b8ae-21414d3c5734","University of Dundee","{}","{}"
"49eaa96f-7872-42dc-9695-eaca1f24e140","University of Edinburgh","{}","{}"
"a0fe893f-20cc-4992-b3ee-8d7c78081308","University of Engineering and Management, Kolkata","{""UEM Kolkata""}","{}"
"a48fe3bb-fed2-49e3-9383-570f4b736fe1","University of Essex","{}","{}"
"4e1ac97b-8dc4-418a-b8ee-0aba9244f42a","University of Evansville","{}","{}"
"08df9b48-88df-4b53-a869-89f3ffefec17","University of Exeter","{}","{}"
"3e885c34-54d2-4cfc-baa7-9add177a76e9","University of Falmouth","{}","{}"
"59795374-50df-4fdd-ac7f-2b727189919c","University of Florida","{""UF""}","{}"
"f1b68efb-692a-4fb6-8807-b70187241688","University of Gdańsk","{}","{""University of Gdansk""}"
"44cd9927-5904-4985-9b09-2719f9a3ae84","University of Georgia","{""UGA""}","{}"
"bb1784ae-5393-4e55-b617-5e021c7af160","University of Glasgow","{}","{}"
"9bf32404-c941-4f38-b389-4d7497f3718f","University of Gothenburg","{}","{}"
"99451179-7853-4ff8-8c24-f0d43bcd8471","University of Groningen","{}","{}"
"0229391b-4c68-489f-a6b4-d0f6930edcb4","University of Guelph","{}","{}"
"e7c406d2-9ab8-4ff5-831e-b3de76a5727c","University of Helsinki","{}","{}"
"423dae29-2e59-4e72-95ce-c0fb1ba4b5a8","University of Houston","{""UH"",""U of H""}","{}"
"2b5dc9b7-de9f-488a-8c21-cceb7056e955","University of Houston, Clear Lake","{""UH"",""U of H"",""UHCL""}","{}"
"75433a83-26df-4ad4-8ec1-8dec4dc6c477","University of Houston, Downtown","{""UH"",""U of H"",""UHD""}","{}"
"d51632c1-7dc4-4f45-b481-d7a5e97cea90","University of Huddersfield","{}","{}"
"828dfba2-bfce-41cf-9854-a53a1bea5485","University of Hull","{}","{}"
"09cce4dc-5611-4a2b-a516-22151bc07158","University of Idaho","{}","{}"
"918e53ef-2351-47dc-bdd8-fa8caa97fee0","University of Illinois at Chicago","{""UIC""}","{}"
"fcfd71b9-d473-403b-a04d-6eb78d32ccd7","University of Illinois at Urbana-Champaign","{""UI"",""U of I"",""UIUC""}","{}"
"ea9167a1-0e7a-4301-adb5-5920cf0a6766","University of Indonesia","{""UI""}","{}"
"3af06d61-32bc-4aeb-933e-a6739867520c","University of Information Technology and Management in Rzeszow","{}","{}"
"76326570-d2b7-4c02-95ac-5388887a28b7","University of Iowa","{}","{}"
"bc56dd48-e104-4bce-86f8-2733b0de6173","University of Kalyani","{}","{}"
"ae198836-3fa9-4277-868e-3fb67fc38f54","University of Kansas","{""KU""}","{}"
"9185d7f9-3cb3-4aa0-84ff-4d377e42beea","University of Kent","{}","{}"
"125896b2-96ff-42b9-9d62-2b7a793debe6","University of Kentucky","{""UK""}","{}"
"6fcf18f7-fccc-4b1a-ac7b-ad41bc43755d","University of La Verne","{}","{}"
"a4daef7a-c05e-42ea-ba4c-879a0b3b066b","University of Leeds","{}","{}"
"f79f714d-ed22-415e-ab66-d7d380568057","University of Leicester","{}","{}"
"96570869-29db-4796-8b88-4dc89367ef75","University of Lincoln","{}","{}"
"476da2e3-99de-4383-becc-9193aaa848f9","University of Liverpool","{}","{}"
"61b6a524-6fde-4ee1-a966-51958c5b5e73","University of Ljubljana","{}","{}"
"cf8962a4-e71f-4f07-8842-549f137779ee","University of London","{}","{}"
"e8e2323b-fd74-4229-a328-577d11ffcd50","University of Louisiana at Lafayette","{""UL""}","{}"
"a7a25e04-45ed-445a-9b77-0b9eb0909396","University of Louisiana at Monroe","{""ULM""}","{}"
"8075f117-0cce-46d0-a84a-dddc48ad7017","University of Louisville","{""U of L""}","{}"
"fcc6de0d-e210-426b-85e6-d008f7f906d8","University of Málaga","{}","{""University of Malaga""}"
"d5f744d4-5efd-4677-8cc0-14c5fc10e8c5","University of Manchester","{}","{}"
"450ca725-c22b-4fe1-98bb-abccaf74351c","University of Manitoba","{}","{}"
"c7ff1c3c-7f86-4232-aba0-525e9eb5b65d","University of Maryland, Baltimore County","{""UMB"",""UMBC""}","{}"
"485f516a-8365-4195-8e46-17c0866c197d","University of Maryland, College Park","{""College Park"",""UMD""}","{}"
"4cbeb076-f2c9-44ae-b815-896074cc5609","University of Maryland University College","{}","{}"
"dbecba17-825f-4716-b581-be4a0a149a30","University of Mary Washington","{""Mary Wash"",""UMW""}","{}"
"e79b0756-7c71-47bc-87c5-3eff6f136463","University of Massachusetts, Amherst","{""UMass""}","{}"
"9206d0d0-f76c-4fc7-a4bc-39145c2aec5c","University of Massachusetts, Boston","{""UMass"",""UMB""}","{}"
"56983a6d-f6a0-4f4e-924e-c9336b9f7d95","University of Massachusetts, Dartmouth","{""UMD""}","{}"
"e0382dca-91c6-4354-a367-be70b8b6bd64","University of Massachusetts, Lowell","{""UML""}","{}"
"aec643f6-d749-4878-9e2c-e4edee9ec61d","University of Miami","{""The U"",""U of M""}","{}"
"d23fffb7-fc8a-40fc-bba3-c9c21715f37b","University of Michigan","{""U of M"",""UMich""}","{}"
"93d4d96b-a6ee-44df-b677-49bd2326789f","University of Michigan, Dearborn","{""U of M"",""UMD"",""UMich""}","{}"
